Date, Time, AQI, Temperature (C), Humidity (%), Pressure (mb), Temperature before correction (C), Humidity before correction (%)
2022/12/01, 17:17:42, 116.86, 22.46, 34.48, 997.37, 28.18, 25.06
2022/12/01, 17:17:45, 115.91, 22.46, 34.17, 997.41, 28.18, 24.68
2022/12/01, 17:17:48, 114.36, 22.46, 33.84, 997.35, 28.18, 24.28
2022/12/01, 17:17:51, 113.88, 22.47, 33.74, 997.37, 28.19, 24.16
2022/12/01, 17:17:54, 116.53, 22.48, 33.82, 997.39, 28.20, 24.26
2022/12/01, 17:17:57, 119.12, 22.49, 33.92, 997.35, 28.21, 24.38
2022/12/01, 17:18:00, 121.89, 22.50, 34.03, 997.37, 28.22, 24.51
2022/12/01, 17:18:03, 126.68, 22.52, 34.17, 997.37, 28.24, 24.69
2022/12/01, 17:18:06, 128.72, 22.53, 34.28, 997.33, 28.25, 24.82
2022/12/01, 17:18:09, 130.49, 22.55, 34.27, 997.35, 28.27, 24.81
2022/12/01, 17:18:12, 130.02, 22.57, 34.26, 997.37, 28.29, 24.79
2022/12/01, 17:18:15, 129.53, 22.58, 34.24, 997.37, 28.30, 24.77
2022/12/01, 17:18:18, 127.92, 22.59, 34.19, 997.37, 28.31, 24.71
2022/12/01, 17:18:21, 126.50, 22.61, 34.10, 997.37, 28.33, 24.60
2022/12/01, 17:18:24, 125.21, 22.62, 34.04, 997.37, 28.34, 24.53
2022/12/01, 17:18:27, 127.46, 22.63, 34.07, 997.35, 28.35, 24.56
2022/12/01, 17:18:30, 129.73, 22.65, 34.08, 997.39, 28.37, 24.58
2022/12/01, 17:18:33, 131.98, 22.65, 34.14, 997.37, 28.37, 24.65
2022/12/01, 17:18:36, 133.02, 22.66, 34.17, 997.37, 28.38, 24.69
2022/12/01, 17:18:39, 133.12, 22.67, 34.26, 997.35, 28.39, 24.80
2022/12/01, 17:18:42, 129.89, 22.67, 34.04, 997.33, 28.39, 24.53
2022/12/01, 17:18:45, 124.43, 22.68, 33.82, 997.33, 28.40, 24.26
2022/12/01, 17:18:48, 124.71, 22.69, 33.77, 997.33, 28.41, 24.19
2022/12/01, 17:18:51, 126.25, 22.70, 33.86, 997.37, 28.42, 24.31
2022/12/01, 17:18:54, 128.26, 22.72, 34.10, 997.33, 28.44, 24.60
2022/12/01, 17:18:57, 128.90, 22.73, 34.10, 997.37, 28.45, 24.60
2022/12/01, 17:19:00, 127.06, 22.74, 33.99, 997.33, 28.46, 24.46
2022/12/01, 17:19:03, 125.12, 22.75, 33.98, 997.35, 28.47, 24.45
2022/12/01, 17:19:06, 124.00, 22.76, 33.82, 997.37, 28.48, 24.26
2022/12/01, 17:19:09, 123.99, 22.73, 33.82, 997.37, 28.45, 24.26
2022/12/01, 17:19:12, 127.89, 22.72, 34.14, 997.54, 28.44, 24.65
2022/12/01, 17:19:15, 132.68, 22.69, 34.71, 997.69, 28.41, 25.34
2022/12/01, 17:19:18, 135.58, 22.67, 34.92, 997.79, 28.39, 25.59
2022/12/01, 17:19:21, 132.33, 22.61, 34.48, 997.75, 28.33, 25.06
2022/12/01, 17:19:24, 128.22, 22.61, 34.29, 997.87, 28.33, 24.83
2022/12/01, 17:19:27, 127.48, 22.64, 34.34, 997.71, 28.36, 24.89
2022/12/01, 17:19:30, 125.12, 22.64, 34.47, 997.79, 28.36, 25.05
2022/12/01, 17:19:33, 122.37, 22.67, 34.59, 997.75, 28.39, 25.19
2022/12/01, 17:19:36, 121.95, 22.69, 34.73, 997.77, 28.41, 25.36
2022/12/01, 17:19:39, 120.99, 22.72, 34.69, 997.63, 28.44, 25.31
2022/12/01, 17:19:42, 123.47, 22.74, 34.69, 997.75, 28.46, 25.32
2022/12/01, 17:19:45, 124.53, 22.77, 34.66, 997.83, 28.49, 25.28
2022/12/01, 17:19:48, 121.06, 22.79, 34.65, 997.85, 28.51, 25.27
2022/12/01, 17:19:51, 123.79, 22.82, 34.69, 997.91, 28.54, 25.31
2022/12/01, 17:19:54, 124.10, 22.84, 34.69, 997.79, 28.56, 25.32
2022/12/01, 17:19:57, 122.23, 22.84, 34.70, 997.97, 28.56, 25.33
2022/12/01, 17:32:35, 182.70, 22.82, 33.57, 997.89, 28.54, 23.95
2022/12/01, 17:32:38, 183.07, 22.82, 33.59, 997.89, 28.54, 23.97
2022/12/01, 17:32:41, 179.69, 22.82, 33.52, 997.91, 28.54, 23.88
2022/12/01, 17:32:44, 172.63, 22.81, 33.14, 997.87, 28.53, 23.41
2022/12/01, 17:32:47, 167.34, 22.80, 32.40, 997.87, 28.52, 22.47
2022/12/01, 17:32:50, 167.07, 22.77, 31.98, 997.89, 28.49, 21.92
2022/12/01, 17:32:53, 164.51, 22.71, 31.84, 997.89, 28.43, 21.74
2022/12/01, 17:32:56, 163.20, 22.66, 31.82, 997.87, 28.38, 21.71
2022/12/01, 17:32:59, 161.10, 22.61, 31.85, 997.87, 28.33, 21.75
2022/12/01, 17:33:02, 166.93, 22.58, 31.99, 997.87, 28.30, 21.93
2022/12/01, 17:33:05, 167.35, 22.55, 32.20, 997.87, 28.27, 22.21
2022/12/01, 17:33:08, 165.58, 22.53, 31.90, 997.87, 28.25, 21.81
2022/12/01, 17:33:11, 166.64, 22.52, 31.64, 997.89, 28.24, 21.47
2022/12/01, 17:33:14, 167.82, 22.51, 31.43, 997.85, 28.23, 21.19
2022/12/01, 17:33:17, 166.10, 22.51, 31.19, 997.83, 28.23, 20.88
2022/12/01, 17:33:20, 167.08, 22.51, 30.99, 997.81, 28.23, 20.60
2022/12/01, 17:33:23, 166.81, 22.52, 30.80, 997.85, 28.24, 20.35
2022/12/01, 17:33:26, 166.57, 22.53, 30.65, 997.85, 28.25, 20.15
2022/12/01, 17:33:29, 167.15, 22.53, 30.47, 997.81, 28.25, 19.90
2022/12/01, 17:33:32, 166.98, 22.53, 30.33, 997.81, 28.25, 19.71
2022/12/01, 17:33:35, 169.00, 22.54, 30.25, 997.79, 28.26, 19.59
2022/12/01, 17:33:38, 170.66, 22.54, 30.17, 997.77, 28.26, 19.49
2022/12/01, 17:33:41, 174.38, 22.55, 30.04, 997.79, 28.27, 19.31
2022/12/01, 17:33:44, 180.91, 22.55, 30.01, 997.77, 28.27, 19.26
2022/12/01, 17:33:47, 185.42, 22.55, 30.03, 997.77, 28.27, 19.29
2022/12/01, 17:33:50, 187.03, 22.56, 29.98, 997.79, 28.28, 19.22
2022/12/01, 17:33:53, 193.34, 22.55, 29.92, 997.79, 28.27, 19.14
2022/12/01, 17:33:56, 194.95, 22.55, 29.99, 997.77, 28.27, 19.23
2022/12/01, 17:33:59, 196.67, 22.55, 29.94, 997.77, 28.27, 19.17
2022/12/01, 17:34:02, 199.49, 22.54, 29.88, 997.77, 28.26, 19.08
2022/12/01, 17:34:05, 203.99, 22.55, 29.80, 997.79, 28.27, 18.97
2022/12/01, 17:34:08, 205.61, 22.55, 29.70, 997.81, 28.27, 18.83
2022/12/01, 17:34:11, 208.42, 22.54, 29.63, 997.79, 28.26, 18.73
2022/12/01, 17:34:14, 211.08, 22.53, 29.56, 997.77, 28.25, 18.64
2022/12/01, 17:34:17, 213.55, 22.53, 29.52, 997.77, 28.25, 18.58
2022/12/01, 17:34:20, 216.90, 22.52, 29.47, 997.75, 28.24, 18.50
2022/12/01, 17:34:23, 220.88, 22.52, 29.39, 997.81, 28.24, 18.39
2022/12/01, 17:34:26, 222.90, 22.52, 29.37, 997.79, 28.24, 18.37
2022/12/01, 17:34:29, 224.84, 22.52, 29.35, 997.79, 28.24, 18.33
2022/12/01, 17:34:32, 229.33, 22.52, 29.29, 997.79, 28.24, 18.25
2022/12/01, 17:34:35, 235.12, 22.52, 29.29, 997.77, 28.24, 18.25
2022/12/01, 17:34:38, 240.52, 22.52, 29.27, 997.79, 28.24, 18.22
2022/12/01, 17:34:41, 245.68, 22.51, 29.24, 997.81, 28.23, 18.18
2022/12/01, 17:34:44, 246.76, 22.51, 29.22, 997.81, 28.23, 18.15
2022/12/01, 17:34:47, 250.00, 22.51, 29.21, 997.79, 28.23, 18.13
2022/12/01, 17:34:50, 251.41, 22.51, 29.16, 997.77, 28.23, 18.07
2022/12/01, 17:34:53, 251.94, 22.52, 29.12, 997.77, 28.24, 18.01
2022/12/01, 17:34:56, 253.75, 22.53, 29.08, 997.77, 28.25, 17.95
2022/12/01, 17:34:59, 251.99, 22.54, 29.05, 997.75, 28.26, 17.91
2022/12/01, 17:35:02, 253.81, 22.54, 29.00, 997.73, 28.26, 17.83
2022/12/01, 17:35:05, 254.45, 22.55, 29.00, 997.75, 28.27, 17.84
2022/12/01, 17:35:08, 256.42, 22.56, 29.00, 997.75, 28.28, 17.83
2022/12/01, 17:35:11, 255.39, 22.57, 28.96, 997.75, 28.29, 17.77
2022/12/01, 17:35:14, 257.20, 22.58, 28.90, 997.75, 28.30, 17.69
2022/12/01, 17:35:17, 260.47, 22.59, 28.90, 997.77, 28.31, 17.69
2022/12/01, 17:35:20, 262.61, 22.60, 28.90, 997.75, 28.32, 17.69
2022/12/01, 17:35:23, 264.68, 22.62, 28.93, 997.79, 28.34, 17.73
2022/12/01, 17:35:26, 264.39, 22.64, 28.93, 997.77, 28.36, 17.73
2022/12/01, 17:35:29, 266.29, 22.65, 28.93, 997.77, 28.37, 17.74
2022/12/01, 17:35:32, 268.04, 22.67, 28.97, 997.77, 28.39, 17.79
2022/12/01, 17:35:35, 270.00, 22.68, 28.98, 997.75, 28.40, 17.81
2022/12/01, 17:35:38, 272.08, 22.69, 28.99, 997.77, 28.41, 17.82
2022/12/01, 17:35:41, 271.63, 22.70, 29.02, 997.79, 28.42, 17.86
2022/12/01, 17:35:44, 269.19, 22.72, 29.01, 997.79, 28.44, 17.85
2022/12/01, 17:35:47, 269.92, 22.74, 28.98, 997.77, 28.46, 17.81
2022/12/01, 17:35:50, 271.81, 22.75, 29.02, 997.77, 28.47, 17.86
2022/12/01, 17:35:53, 274.41, 22.77, 29.05, 997.71, 28.49, 17.90
2022/12/01, 17:35:56, 263.47, 22.47, 29.24, 997.65, 28.19, 18.18
2022/12/01, 17:35:59, 251.11, 22.30, 28.45, 997.69, 28.02, 17.04
2022/12/01, 17:36:02, 233.77, 22.19, 27.45, 997.57, 27.91, 15.54
2022/12/01, 17:36:05, 231.12, 22.33, 26.92, 997.71, 28.05, 14.72
2022/12/01, 17:36:08, 234.46, 22.34, 27.41, 997.57, 28.06, 15.48
2022/12/01, 17:36:11, 242.81, 22.31, 28.15, 997.75, 28.03, 16.59
2022/12/01, 17:36:14, 250.00, 22.27, 28.89, 997.67, 27.99, 17.68
2022/12/01, 17:36:17, 256.53, 22.24, 29.56, 997.56, 27.96, 18.63
2022/12/01, 17:36:20, 260.99, 22.23, 30.06, 997.61, 27.95, 19.33
2022/12/01, 17:36:23, 268.93, 22.22, 30.49, 997.59, 27.94, 19.93
2022/12/01, 17:36:26, 274.56, 22.23, 30.95, 997.61, 27.95, 20.55
2022/12/01, 17:36:29, 281.35, 22.23, 31.33, 997.61, 27.95, 21.06
2022/12/01, 17:36:32, 285.72, 22.24, 31.68, 997.57, 27.96, 21.52
2022/12/01, 17:36:35, 280.11, 22.23, 31.69, 997.56, 27.95, 21.54
2022/12/01, 17:36:38, 269.34, 22.22, 30.75, 997.56, 27.94, 20.28
2022/12/01, 17:36:41, 261.09, 22.19, 30.06, 997.59, 27.91, 19.34
2022/12/01, 17:36:44, 253.14, 22.14, 29.56, 997.59, 27.86, 18.63
2022/12/01, 17:36:47, 250.28, 22.08, 29.24, 997.59, 27.80, 18.18
2022/12/01, 17:36:50, 253.28, 22.03, 29.57, 997.61, 27.75, 18.65
2022/12/01, 17:36:53, 255.39, 21.99, 30.26, 997.63, 27.71, 19.61
2022/12/01, 17:36:56, 259.80, 21.99, 30.83, 997.63, 27.71, 20.39
2022/12/01, 17:36:59, 262.54, 22.00, 31.28, 997.61, 27.72, 20.99
2022/12/01, 17:37:02, 267.35, 22.01, 31.65, 997.61, 27.73, 21.48
2022/12/01, 17:37:05, 271.42, 22.03, 32.03, 997.61, 27.75, 21.98
2022/12/01, 17:37:08, 272.53, 22.05, 32.28, 997.61, 27.77, 22.31
2022/12/01, 17:37:11, 273.28, 22.06, 32.49, 997.63, 27.78, 22.58
2022/12/01, 17:37:14, 273.33, 22.09, 32.63, 997.61, 27.81, 22.76
2022/12/01, 17:37:17, 273.38, 22.10, 32.78, 997.61, 27.82, 22.95
2022/12/01, 17:37:20, 273.13, 22.13, 32.93, 997.67, 27.85, 23.14
2022/12/01, 17:37:23, 269.02, 22.14, 33.07, 997.63, 27.86, 23.32
2022/12/01, 17:37:26, 268.41, 22.18, 33.14, 997.63, 27.90, 23.41
2022/12/01, 17:37:29, 267.23, 22.19, 33.23, 997.61, 27.91, 23.52
2022/12/01, 17:37:32, 265.83, 22.22, 33.33, 997.61, 27.94, 23.64
2022/12/01, 17:37:35, 263.66, 22.25, 33.41, 997.65, 27.97, 23.75
2022/12/01, 17:37:38, 259.74, 22.28, 33.50, 997.65, 28.00, 23.86
2022/12/01, 17:37:41, 258.12, 22.30, 33.65, 997.63, 28.02, 24.04
2022/12/01, 17:37:44, 257.27, 22.31, 33.77, 997.63, 28.03, 24.19
2022/12/01, 17:37:47, 255.53, 22.34, 33.86, 997.63, 28.06, 24.30
2022/12/01, 17:37:50, 252.00, 22.37, 33.94, 997.63, 28.09, 24.40
2022/12/01, 17:37:53, 250.00, 22.38, 34.05, 997.61, 28.10, 24.54
2022/12/01, 17:37:56, 250.59, 22.41, 34.26, 997.65, 28.13, 24.80
2022/12/01, 17:37:59, 253.96, 22.43, 34.93, 997.63, 28.15, 25.60
2022/12/01, 17:38:02, 256.47, 22.45, 35.60, 997.63, 28.17, 26.40
2022/12/01, 17:38:05, 260.41, 22.47, 36.15, 997.63, 28.19, 27.04
2022/12/01, 17:38:08, 260.99, 22.49, 36.81, 997.61, 28.21, 27.79
2022/12/01, 17:38:11, 251.28, 22.50, 36.63, 997.63, 28.22, 27.59
2022/12/01, 17:38:14, 239.76, 22.51, 35.69, 997.59, 28.23, 26.50
2022/12/01, 17:38:17, 228.58, 22.50, 34.99, 997.75, 28.22, 25.68
2022/12/01, 17:38:20, 216.37, 22.46, 34.35, 998.22, 28.18, 24.91
2022/12/01, 17:38:23, 203.07, 22.43, 33.57, 997.56, 28.15, 23.94
2022/12/01, 17:38:26, 189.91, 22.38, 32.79, 997.77, 28.10, 22.96
2022/12/01, 17:38:29, 178.77, 22.33, 32.15, 997.67, 28.05, 22.14
2022/12/01, 17:38:32, 168.83, 22.25, 31.71, 998.01, 27.97, 21.56
2022/12/01, 17:38:35, 160.94, 22.19, 31.24, 997.71, 27.91, 20.94
2022/12/01, 17:38:38, 156.98, 22.12, 30.92, 997.77, 27.84, 20.51
2022/12/01, 17:38:41, 155.54, 22.05, 30.93, 997.75, 27.77, 20.52
2022/12/01, 17:38:44, 155.31, 21.98, 31.12, 997.71, 27.70, 20.78
2022/12/01, 17:38:47, 155.76, 21.90, 31.50, 997.77, 27.62, 21.29
2022/12/01, 17:38:50, 157.38, 21.83, 31.85, 997.81, 27.55, 21.75
2022/12/01, 17:38:53, 159.88, 21.77, 32.04, 997.77, 27.49, 22.00
2022/12/01, 17:38:56, 161.86, 21.71, 32.23, 997.77, 27.43, 22.24
2022/12/01, 17:38:59, 164.04, 21.66, 32.66, 997.75, 27.38, 22.80
2022/12/01, 17:39:02, 165.08, 21.61, 32.87, 997.73, 27.33, 23.06
2022/12/01, 17:39:05, 167.13, 21.57, 33.06, 997.75, 27.29, 23.30
2022/12/01, 17:39:08, 168.19, 21.53, 33.21, 997.81, 27.25, 23.50
2022/12/01, 17:39:11, 169.07, 21.49, 33.29, 997.75, 27.21, 23.59
2022/12/01, 17:39:14, 169.51, 21.48, 33.37, 997.71, 27.20, 23.69
2022/12/01, 17:39:17, 170.50, 21.45, 33.44, 997.71, 27.17, 23.78
2022/12/01, 17:39:20, 171.49, 21.41, 33.51, 997.71, 27.13, 23.87
2022/12/01, 17:39:23, 173.81, 21.40, 33.58, 997.69, 27.12, 23.96
2022/12/01, 17:39:26, 173.76, 21.38, 33.67, 997.61, 27.10, 24.07
2022/12/01, 17:39:29, 175.30, 21.39, 33.71, 997.67, 27.11, 24.12
2022/12/01, 17:39:32, 174.69, 21.38, 33.77, 997.59, 27.10, 24.19
2022/12/01, 17:39:35, 173.79, 21.37, 33.83, 997.81, 27.09, 24.27
2022/12/01, 17:39:38, 174.60, 21.37, 33.83, 997.91, 27.09, 24.27
2022/12/01, 17:39:41, 175.34, 21.37, 33.85, 997.93, 27.09, 24.29
2022/12/01, 17:39:44, 177.07, 21.37, 33.86, 998.03, 27.09, 24.30
2022/12/01, 17:39:47, 176.54, 21.38, 33.91, 998.01, 27.10, 24.36
2022/12/01, 17:39:50, 176.85, 21.38, 33.99, 998.03, 27.10, 24.47
2022/12/01, 17:39:53, 177.51, 21.39, 34.07, 997.85, 27.11, 24.56
2022/12/01, 17:39:56, 178.00, 21.40, 34.13, 997.65, 27.12, 24.63
2022/12/01, 17:39:59, 178.75, 21.41, 34.19, 997.57, 27.13, 24.71
2022/12/01, 17:40:02, 178.92, 21.42, 34.22, 997.54, 27.14, 24.74
2022/12/01, 17:40:05, 179.29, 21.43, 34.24, 997.52, 27.15, 24.77
2022/12/01, 17:40:08, 179.59, 21.45, 34.25, 997.37, 27.17, 24.78
2022/12/01, 17:40:11, 178.22, 21.47, 34.27, 997.31, 27.19, 24.81
2022/12/01, 17:40:14, 179.51, 21.49, 34.30, 997.27, 27.21, 24.84
2022/12/01, 17:40:17, 179.63, 21.50, 34.33, 997.18, 27.22, 24.88
2022/12/01, 17:40:20, 180.12, 21.52, 34.36, 997.10, 27.24, 24.92
2022/12/01, 17:40:23, 179.86, 21.54, 34.40, 997.06, 27.26, 24.96
2022/12/01, 17:40:26, 180.28, 21.56, 34.42, 997.10, 27.28, 24.99
2022/12/01, 17:40:29, 179.98, 21.58, 34.45, 997.12, 27.30, 25.02
2022/12/01, 17:40:32, 179.59, 21.59, 34.47, 997.22, 27.31, 25.05
2022/12/01, 17:40:35, 180.11, 21.62, 34.49, 997.23, 27.34, 25.07
2022/12/01, 17:40:38, 178.67, 21.65, 34.50, 997.25, 27.37, 25.09
2022/12/01, 17:40:41, 178.86, 21.66, 34.54, 997.23, 27.38, 25.14
2022/12/01, 17:40:44, 179.99, 21.68, 34.56, 997.29, 27.40, 25.16
2022/12/01, 17:40:47, 179.76, 21.71, 34.58, 997.27, 27.43, 25.18
2022/12/01, 17:40:50, 180.18, 21.73, 34.60, 997.25, 27.45, 25.21
2022/12/01, 17:40:53, 178.09, 21.75, 34.63, 997.25, 27.47, 25.24
2022/12/01, 17:40:56, 178.41, 21.78, 34.64, 997.25, 27.50, 25.25
2022/12/01, 17:40:59, 175.88, 21.80, 34.64, 997.18, 27.52, 25.26
2022/12/01, 17:41:02, 176.11, 21.82, 34.66, 997.18, 27.54, 25.28
2022/12/01, 17:41:05, 177.21, 21.85, 34.69, 997.22, 27.57, 25.31
2022/12/01, 17:41:08, 177.00, 21.88, 34.67, 997.22, 27.60, 25.29
2022/12/01, 17:41:11, 173.74, 21.89, 34.69, 997.23, 27.61, 25.32
2022/12/01, 17:41:14, 176.40, 21.92, 34.70, 997.23, 27.64, 25.33
2022/12/01, 17:41:17, 176.24, 21.95, 34.73, 997.23, 27.67, 25.36
2022/12/01, 17:41:20, 177.48, 21.97, 34.76, 997.20, 27.69, 25.40
2022/12/01, 17:41:23, 177.57, 21.99, 34.77, 997.22, 27.71, 25.41
2022/12/01, 17:41:26, 177.99, 22.03, 34.77, 997.20, 27.75, 25.41
2022/12/01, 17:41:29, 178.65, 22.05, 34.80, 997.20, 27.77, 25.45
2022/12/01, 17:41:32, 177.33, 22.08, 34.81, 997.06, 27.80, 25.46
2022/12/01, 17:41:35, 177.99, 22.10, 34.82, 997.04, 27.82, 25.47
2022/12/01, 17:41:38, 177.89, 22.13, 34.79, 997.08, 27.85, 25.44
2022/12/01, 17:41:41, 177.05, 22.16, 34.80, 997.20, 27.88, 25.45
2022/12/01, 17:41:44, 176.11, 22.18, 34.81, 997.10, 27.90, 25.46
2022/12/01, 17:41:47, 176.20, 22.21, 34.84, 997.08, 27.93, 25.50
2022/12/01, 17:41:50, 175.47, 22.24, 34.86, 997.04, 27.96, 25.52
2022/12/01, 17:41:53, 176.10, 22.27, 34.88, 997.08, 27.99, 25.54
2022/12/01, 17:41:56, 176.50, 22.30, 34.89, 997.16, 28.02, 25.56
2022/12/01, 17:41:59, 176.79, 22.33, 34.89, 997.23, 28.05, 25.55
2022/12/01, 17:42:02, 177.14, 22.36, 34.91, 997.23, 28.08, 25.58
2022/12/01, 17:42:05, 178.51, 22.38, 34.93, 997.22, 28.10, 25.60
2022/12/01, 17:42:08, 176.86, 22.41, 34.88, 997.31, 28.13, 25.54
2022/12/01, 17:42:11, 176.71, 22.44, 34.86, 997.27, 28.16, 25.52
2022/12/01, 17:42:14, 175.30, 22.46, 34.89, 997.29, 28.18, 25.55
2022/12/01, 17:42:17, 174.90, 22.48, 34.92, 997.35, 28.20, 25.59
2022/12/01, 17:42:20, 175.55, 22.51, 34.95, 997.33, 28.23, 25.63
2022/12/01, 17:42:23, 175.75, 22.54, 34.99, 997.27, 28.26, 25.68
2022/12/01, 17:42:26, 175.14, 22.55, 35.03, 997.29, 28.27, 25.72
2022/12/01, 17:42:29, 175.11, 22.58, 35.01, 997.37, 28.30, 25.70
2022/12/01, 17:42:32, 174.49, 22.61, 35.04, 997.52, 28.33, 25.73
2022/12/01, 17:42:35, 175.40, 22.63, 35.04, 997.54, 28.35, 25.74
2022/12/01, 17:42:38, 174.52, 22.66, 35.04, 997.65, 28.38, 25.74
2022/12/01, 17:42:41, 174.13, 22.68, 35.04, 997.77, 28.40, 25.74
2022/12/01, 17:42:44, 172.73, 22.70, 35.08, 997.69, 28.42, 25.78
2022/12/01, 17:42:47, 172.73, 22.73, 35.06, 997.61, 28.45, 25.76
2022/12/01, 17:42:50, 172.15, 22.76, 35.08, 997.57, 28.48, 25.78
2022/12/01, 17:42:53, 174.19, 22.78, 35.10, 997.65, 28.50, 25.81
2022/12/01, 17:42:56, 175.02, 22.82, 35.09, 997.63, 28.54, 25.79
2022/12/01, 17:42:59, 174.64, 22.84, 35.14, 997.65, 28.56, 25.85
2022/12/01, 17:43:02, 173.30, 22.86, 35.12, 997.59, 28.58, 25.83
2022/12/01, 17:43:05, 171.15, 22.90, 35.04, 997.63, 28.62, 25.74
2022/12/01, 17:43:08, 170.06, 22.94, 35.04, 997.67, 28.66, 25.74
2022/12/01, 17:43:11, 168.39, 22.96, 35.07, 997.65, 28.68, 25.77
2022/12/01, 17:43:14, 167.15, 22.98, 35.04, 997.54, 28.70, 25.74
2022/12/01, 17:43:17, 163.75, 23.02, 34.84, 997.35, 28.74, 25.50
2022/12/01, 17:43:20, 160.06, 23.04, 34.53, 997.57, 28.76, 25.12
2022/12/01, 17:43:23, 157.92, 23.06, 34.28, 997.57, 28.78, 24.82
2022/12/01, 17:43:26, 157.02, 23.07, 33.98, 997.54, 28.79, 24.45
2022/12/01, 17:43:29, 156.40, 23.07, 33.93, 997.50, 28.79, 24.39
2022/12/01, 17:43:32, 154.31, 23.09, 33.95, 997.52, 28.81, 24.41
2022/12/01, 17:43:35, 154.30, 23.09, 33.82, 997.52, 28.81, 24.26
2022/12/01, 17:43:38, 153.09, 23.09, 33.56, 997.59, 28.81, 23.93
2022/12/01, 17:43:41, 152.24, 23.08, 33.36, 997.39, 28.80, 23.68
2022/12/01, 17:43:44, 149.22, 23.07, 33.13, 997.29, 28.79, 23.40
2022/12/01, 17:43:47, 148.65, 23.07, 32.89, 997.54, 28.79, 23.09
2022/12/01, 17:43:50, 146.95, 23.06, 32.79, 997.50, 28.78, 22.96
2022/12/01, 17:43:53, 146.16, 23.05, 32.76, 997.41, 28.77, 22.92
2022/12/01, 17:43:56, 146.28, 23.03, 32.81, 997.35, 28.75, 22.99
2022/12/01, 17:43:59, 147.12, 23.03, 33.02, 997.35, 28.75, 23.25
2022/12/01, 17:44:02, 147.02, 23.03, 33.33, 997.37, 28.75, 23.65
2022/12/01, 17:44:05, 147.22, 23.03, 33.44, 997.35, 28.75, 23.78
2022/12/01, 17:44:08, 149.53, 23.04, 33.52, 997.37, 28.76, 23.88
2022/12/01, 17:44:11, 149.35, 23.04, 33.63, 997.39, 28.76, 24.02
2022/12/01, 17:44:14, 152.98, 23.05, 33.75, 997.39, 28.77, 24.17
2022/12/01, 17:44:17, 155.27, 23.05, 33.92, 997.39, 28.77, 24.38
2022/12/01, 17:44:20, 155.65, 23.06, 33.78, 997.39, 28.78, 24.20
2022/12/01, 17:44:23, 156.57, 23.07, 33.70, 997.35, 28.79, 24.11
2022/12/01, 17:44:26, 157.55, 23.08, 33.61, 997.39, 28.80, 23.99
2022/12/01, 17:44:29, 157.54, 23.09, 33.72, 997.39, 28.81, 24.13
2022/12/01, 17:44:32, 158.67, 23.10, 33.99, 997.39, 28.82, 24.46
2022/12/01, 17:44:35, 160.10, 23.11, 34.27, 997.39, 28.83, 24.81
2022/12/01, 17:44:38, 162.85, 23.12, 34.49, 997.39, 28.84, 25.07
2022/12/01, 17:44:41, 163.98, 23.14, 34.67, 997.50, 28.86, 25.29
2022/12/01, 17:44:44, 164.39, 23.16, 34.81, 997.37, 28.88, 25.46
2022/12/01, 17:44:47, 165.15, 23.17, 34.86, 997.22, 28.89, 25.52
2022/12/01, 17:44:50, 164.53, 23.18, 34.57, 997.50, 28.90, 25.17
2022/12/01, 17:44:53, 162.64, 23.21, 34.28, 997.41, 28.93, 24.82
2022/12/01, 17:44:56, 160.63, 23.22, 34.12, 997.37, 28.94, 24.62
2022/12/01, 17:44:59, 160.69, 23.23, 34.08, 997.61, 28.95, 24.58
2022/12/01, 17:45:02, 159.67, 23.25, 33.95, 997.23, 28.97, 24.41
2022/12/01, 17:45:05, 158.68, 23.26, 33.83, 997.39, 28.98, 24.27
2022/12/01, 17:45:08, 159.77, 23.28, 33.76, 997.37, 29.00, 24.18
2022/12/01, 17:45:11, 158.95, 23.29, 33.80, 997.63, 29.01, 24.23
2022/12/01, 17:45:14, 158.81, 23.30, 33.76, 997.41, 29.02, 24.18
2022/12/01, 17:45:17, 158.24, 23.31, 33.69, 997.41, 29.03, 24.09
2022/12/01, 17:45:20, 157.83, 23.33, 33.69, 997.37, 29.05, 24.10
2022/12/01, 17:45:23, 156.87, 23.33, 33.79, 997.41, 29.05, 24.22
2022/12/01, 17:45:26, 157.05, 23.34, 33.86, 997.41, 29.06, 24.30
2022/12/01, 17:45:29, 158.16, 23.35, 34.06, 997.37, 29.07, 24.55
2022/12/01, 17:45:32, 160.18, 23.35, 34.31, 997.37, 29.07, 24.85
2022/12/01, 17:45:35, 161.36, 23.35, 34.47, 997.39, 29.07, 25.05
2022/12/01, 17:45:38, 161.19, 23.35, 34.59, 997.37, 29.07, 25.20
2022/12/01, 17:45:41, 160.90, 23.36, 34.64, 997.39, 29.08, 25.26
2022/12/01, 17:45:44, 160.12, 23.36, 34.59, 997.50, 29.08, 25.19
2022/12/01, 17:45:47, 158.40, 23.36, 34.43, 997.39, 29.08, 25.00
2022/12/01, 17:45:50, 156.92, 23.37, 34.22, 997.39, 29.09, 24.75
2022/12/01, 17:45:53, 156.15, 23.38, 34.09, 997.37, 29.10, 24.59
2022/12/01, 17:45:56, 155.56, 23.39, 33.94, 997.54, 29.11, 24.40
2022/12/01, 17:45:59, 155.81, 23.39, 33.87, 997.33, 29.11, 24.32
2022/12/01, 17:46:02, 154.77, 23.40, 33.93, 997.35, 29.12, 24.39
